Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
1,1277,HD 95086,6.906,HD 95086 b,1.49,1.77,7883,86.2279,2288,,916,,55.7,3,MIRI/Coronagraphic,F2300C,Direct Imaging,Photometric,2008.5,1
1,1277,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,13,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,720.2,1
1,1277,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,14,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,360.0,1
1,1277,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,15,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,360.0,1
1,1277,HD 106906,6.946,HD 106906 b,2.12,1.5,6516,103.029,3496,,1800,,650,19,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,360.0,1
1,1277,HD 106906,6.946,HD 106906 b,2.12,1.5,6516,103.029,3496,,1800,,650,19,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,1801.0,1
1,1277,HD 106906,6.946,HD 106906 b,2.12,1.5,6516,103.029,3496,,1800,,650,23,MIRI/LRS,,Direct Imaging,Spectroscopic,1792.7,1
1,1277,HD 106906,6.946,HD 106906 b,2.12,1.5,6516,103.029,3496,,1800,,650,24,NIRSpec/G395M,F290LP,Direct Imaging,Spectroscopic,966.3,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/Imaging,F1280W,Direct Imaging,Photometric,1060.1,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,1110.0,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/Imaging,F1280W,Direct Imaging,Photometric,1060.1,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,1110.0,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/Imaging,F1280W,Direct Imaging,Photometric,1060.1,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,25,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,1110.0,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,27,NIRSpec/PRISM,CLEAR,Direct Imaging,Spectroscopic,641.9,1
1,1277,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,27,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,1196.3,1
1,1279,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,6,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13983.4,1
1,1279,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,2,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13983.4,1
1,1279,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,3,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13983.4,1
1,1279,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,4,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13983.4,1
1,1279,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,5,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13983.4,1
1,1280,WASP-107,9.378,WASP-107 b,0.66,0.68,4425,64.7414,38,11,770,5.72149,0.055,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,28919.8,1
1,1281,HAT-P-12,10.794,HAT-P-12 b,0.7,0.73,4650,142.751,67.059,10.749,963,3.2130598,0.0384,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,22186.1,1
1,1281,HAT-P-12,10.794,HAT-P-12 b,0.7,0.73,4650,142.751,67.059,10.749,963,3.2130598,0.0384,2,NIRSpec/G395M,F290LP,Transmission Spectroscopy,Spectroscopic,22833.7,1
1,1281,HAT-P-12,10.794,HAT-P-12 b,0.7,0.73,4650,142.751,67.059,10.749,963,3.2130598,0.0384,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,22332.8,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G140H,F070LP,Direct Imaging,Spectroscopic,2087.8,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G140H,F070LP,Direct Imaging,Spectroscopic,2087.8,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G140H,F100LP,Direct Imaging,Spectroscopic,4681.0,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G140H,F100LP,Direct Imaging,Spectroscopic,4681.0,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G235H,F170LP,Direct Imaging,Spectroscopic,3626.1,1
1,1292,Ross 458 AB ,6.437,Ross 458 AB c,0.562566,0.556419,3646,11.5094,1907,14,,,1100,1,NIRSpec/G235H,F170LP,Direct Imaging,Spectroscopic,3626.1,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/Imaging,F770W,Direct Imaging,Photometric,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/Imaging,F770W,Direct Imaging,Photometric,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/Imaging,F770W,Direct Imaging,Photometric,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,2,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,1054.5,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,876.9,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,921.3,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,876.9,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,921.3,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,876.9,1
1,1294,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,3,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,921.3,1
1,1312,HAT-P-26,10.08,HAT-P-26 b,0.87,1.12,5079,141.837,22,7.1,1001,4.23452,0.0479,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,21238.7,1
1,1312,HAT-P-26,10.08,HAT-P-26 b,0.87,1.12,5079,141.837,22,7.1,1001,4.23452,0.0479,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,21269.1,1
1,1312,HAT-P-26,10.08,HAT-P-26 b,0.87,1.12,5079,141.837,22,7.1,1001,4.23452,0.0479,104,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,24895.0,1
1,1312,HAT-P-26,10.08,HAT-P-26 b,0.87,1.12,5079,141.837,22,7.1,1001,4.23452,0.0479,6,MIRI/LRS,,Secondary Eclipse,Spectroscopic,26086.2,1
1,1331,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,14459.0,1
1,1331,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,14459.0,1
1,1331,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,14459.0,1
1,1331,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,104,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,14459.0,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,101,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,35615.9,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,2,NIRISS/SOSS,CLEAR,Secondary Eclipse,Spectroscopic,35615.9,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,35486.8,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,4,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,35486.8,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,5,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,35716.2,1
1,1353,WASP-17 ,10.509,WASP-17 b,1.49,2.28,6550,405.908,152,21.66,1755,3.7354845,0.05125,6,MIRI/LRS,,Secondary Eclipse,Spectroscopic,35716.2,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,22,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,1885.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,22,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1885.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,23,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,1885.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,23,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1885.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,25,NIRCam/Coronagraphic,F250M,Direct Imaging,Photometric,1797.6,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,25,NIRCam/Coronagraphic,F300M,Direct Imaging,Photometric,1797.6,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,25,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,1871.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,25,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1871.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,24,NIRCam/Coronagraphic,F250M,Direct Imaging,Photometric,1797.6,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,24,NIRCam/Coronagraphic,F300M,Direct Imaging,Photometric,1797.6,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,24,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,1871.5,1
1,1411,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,24,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1871.5,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,630.3,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1271.9,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,893.7,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F410M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,893.7,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F430M,Direct Imaging,Photometric,1340.6,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1340.6,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F460M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,12,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,893.7,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,6,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,630.3,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,6,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1271.9,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,893.7,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F410M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,893.7,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F430M,Direct Imaging,Photometric,1340.6,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1340.6,0
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F460M,Direct Imaging,Photometric,893.7,1
1,1412,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,15,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,893.7,0
2,2759,TOI-270,9.099,TOI-270 d,0.38,0.39,3506,22.4793,4.78,2.133,387,11.379573,0.0721,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,23206.3,1
2,2778,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,1,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,4332.9,1
2,2778,GJ 504,4.392,GJ 504 b,1.26,1.22,6234,17.5299,1271.3,,510,,43.5,2,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,4332.9,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,55.5,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,1110.0,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,55.5,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,1110.0,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/Imaging,F770W,Direct Imaging,Photometric,55.5,1
2,2778,Delorme 1 AB,4.392,Delorme 1 AB b,0.14,0.19,3100,47.2,4132,,,,84,3,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,1110.0,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4536,GJ 3470,8.794,GJ 3470 b,0.5,0.5,3652,29.4214,13.9,4.57,593.5,3.3366496,0.0355,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19211.0,1
